id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,cod_barrio_local,id_seccion_censal_local,desc_seccion_censal_local,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,id_ndp_edificio,id_clase_ndp_edificio,nom_edificio,num_edificio,cal_edificio,secuencial_local_PC,id_vial_acceso,clase_vial_acceso,desc_vial_acceso,id_ndp_acceso,id_clase_ndp_acceso,nom_acceso,num_acceso,cal_acceso,coordenada_x_agrupacion,coordenada_y_agrupacion,id_agrupacion,nombre_agrupacion,id_tipo_agrup,desc_tipo_agrup,id_planta_agrupado,id_local_agrupado,rotulo,id_seccion,desc_seccion,id_division,desc_division,id_epigrafe,desc_epigrafe,fx_carga,calle_norm,numero_norm,clave_cruce,lat_censo,lon_censo
10001663,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1038.0,38,440387.59,4473231.53,1,Puerta Calle,1,Abierto,505000.0,CALLE                   ,MESON DE PAREDES                                  ,11002234,1,NUM,67.0,  ,10,505000.0,CALLE                   ,MESON DE PAREDES                                  ,11002234.0,1.0,NUM,67.0,  ,,,,,,,1,IZ,AL YAOUHARA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,MESON DE PAREDES,67,MESON DE PAREDES|67,40.40756559650509,-3.702559063448653
10001753,1.0,CENTRO              ,106.0,SOL                 ,6.0,1120.0,120,440180.59,4474061.53,1,Puerta Calle,1,Abierto,111100.0,CALLE                   ,BOLSA                                             ,11007595,1,NUM,12.0,  ,10,111100.0,CALLE                   ,BOLSA                                             ,11007595.0,1.0,NUM,12.0,  ,,,,,,,1,EX,CALUANA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,BOLSA,12,BOLSA|12,40.41502778416072,-3.70507651084038
10001166,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,440514.59,4474171.53,1,Puerta Calle,1,Abierto,221000.0,CALLE                   ,CRUZ                                              ,11007478,1,NUM,8.0,  ,20,221000.0,CALLE                   ,CRUZ                                              ,11007478.0,1.0,NUM,8.0,  ,,,,,,,1,DR,RÃ³TULO NO INFORMADO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CRUZ,8,CRUZ|8,40.416042655888575,-3.7011503025539545
10001171,1.0,CENTRO              ,106.0,SOL                 ,6.0,1123.0,123,440023.59,4474246.53,1,Puerta Calle,1,Abierto,200600.0,CALLE                   ,COLOREROS                                         ,11007801,1,NUM,4.0,  ,10,200600.0,CALLE                   ,COLOREROS                                         ,11007801.0,1.0,NUM,4.0,  ,,,,,,,1,01,SINDIBAD BAGDAD,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,COLOREROS,4,COLOREROS|4,40.41668305131214,-3.7069443401705575
10001180,1.0,CENTRO              ,106.0,SOL                 ,6.0,1123.0,123,440010.59,4474207.53,1,Puerta Calle,1,Abierto,200600.0,CALLE                   ,COLOREROS                                         ,20007074,1,NUM,1.0,  ,10,497800.0,CALLE                   ,MAYOR                                             ,20007090.0,1.0,NUM,22.0,  ,,,,,,,1,01,100 MONTADITOS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,COLOREROS,1,COLOREROS|1,40.416330784196084,-3.707093882579754
10001786,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6,439700.6,4474377.53,1,Puerta Calle,1,Abierto,776900.0,CALLE                   ,VERGARA                                           ,11000340,1,NUM,4.0,  ,10,145200.0,CALLE                   ,CARLOS III                                        ,11000354.0,1.0,NUM,1.0,  ,,,,,,,1,01,LA PARADITA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,VERGARA,4,VERGARA|4,40.417839819399894,-3.710763577891077
10001802,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1093.0,93,440474.59,4475401.53,1,Puerta Calle,1,Abierto,313100.0,CALLE                   ,FUENCARRAL                                        ,11005485,1,NUM,95.0,  ,20,313100.0,CALLE                   ,FUENCARRAL                                        ,11005485.0,1.0,NUM,95.0,  ,,,,,,,1,DR1,LA MUCCA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,FUENCARRAL,95,FUENCARRAL|95,40.42712021105631,-3.701736878152405
10001835,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1074.0,74,440827.59,4474739.52,1,Puerta Calle,1,Abierto,437400.0,CALLE                   ,LIBERTAD                                          ,11004273,1,NUM,17.0,  ,20,677800.0,CALLE                   ,SAN MARCOS                                        ,11004272.0,1.0,NUM,34.0,  ,,,,,,,1,02,ALMALIBRE ACAI HOUSE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,LIBERTAD,17,LIBERTAD|17,40.421181695739826,-3.697514096303472
10001879,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1034.0,34,440297.59,4473406.53,1,Puerta Calle,1,Abierto,505000.0,CALLE                   ,MESON DE PAREDES                                  ,11002088,1,NUM,43.0,  ,30,505000.0,CALLE                   ,MESON DE PAREDES                                  ,11002088.0,1.0,NUM,43.0,  ,,,,,,,1,DR,BAR COLORES,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,MESON DE PAREDES,43,MESON DE PAREDES|43,40.40913563178529,-3.703636096516407
10001936,1.0,CENTRO              ,106.0,SOL                 ,6.0,1121.0,121,439958.59,4474028.53,1,Puerta Calle,1,Abierto,743600.0,CALLE                   ,TOLEDO                                            ,11007699,1,NUM,4.0,  ,10,743600.0,CALLE                   ,TOLEDO                                            ,11007699.0,1.0,NUM,4.0,  ,,,,,,,1,CT,CORRIENTES 348,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,TOLEDO,4,TOLEDO|4,40.41471451898582,-3.7076898660564352
10001962,1.0,CENTRO              ,106.0,SOL                 ,6.0,1123.0,123,440180.59,4474234.53,1,Puerta Calle,1,Abierto,497800.0,CALLE                   ,MAYOR                                             ,11007803,1,NUM,4.0,  ,20,497800.0,CALLE                   ,MAYOR                                             ,11007803.0,1.0,NUM,4.0,  ,,,,,,,1,T6,WOK TO WALK,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,MAYOR,4,MAYOR|4,40.416586249479394,-3.7050927794652035
10001216,1.0,CENTRO              ,103.0,CORTES              ,3.0,1064.0,64,440952.59,4473832.52,1,Puerta Calle,1,Abierto,369000.0,CALLE                   ,HUERTAS                                           ,11003461,1,NUM,66.0,  ,20,369000.0,CALLE                   ,HUERTAS                                           ,11003461.0,1.0,NUM,66.0,  ,,,,,,,1,DR,TABERNA MACEIRAS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,HUERTAS,66,HUERTAS|66,40.41301987906748,-3.6959565237100866
10001233,1.0,CENTRO              ,106.0,SOL                 ,6.0,1123.0,123,439918.59,4474281.53,1,Puerta Calle,1,Abierto,363200.0,CALLE                   ,HILERAS                                           ,20147765,1,NUM,6.0,  ,20,363200.0,CALLE                   ,HILERAS                                           ,20147765.0,1.0,NUM,6.0,  ,,,,,,,1,B,EL COGOLLO DE LA DESCARGA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,HILERAS,6,HILERAS|6,40.416990773786715,-3.708185195706887
10001987,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1094.0,94,440414.59,4475167.53,1,Puerta Calle,1,Abierto,275700.0,CALLE                   ,ESPIRITU SANTO                                    ,11005562,1,NUM,5.0,  ,10,275700.0,CALLE                   ,ESPIRITU SANTO                                    ,11005562.0,1.0,NUM,5.0,  ,,,,,,,1,IZ,LA ALMUDAYNA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,ESPIRITU SANTO,5,ESPIRITU SANTO|5,40.42500793634056,-3.7024222293572815
10001989,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1116.0,116,440214.59,4474792.53,1,Puerta Calle,1,Abierto,212400.0,CALLE                   ,CORREDERA BAJA DE SAN PABLO                       ,20006402,1,NUM,4.0,  ,40,212400.0,CALLE                   ,CORREDERA BAJA DE SAN PABLO                       ,20006402.0,1.0,NUM,4.0,  ,,,,,,,1,01,ELEMENTAL BISTRO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CORREDERA BAJA DE SAN PABLO,4,CORREDERA BAJA DE SAN PABLO|4,40.42161541646863,-3.7047445016329075
10002056,1.0,CENTRO              ,106.0,SOL                 ,6.0,1123.0,123,439904.59,4474184.53,1,Puerta Calle,1,Abierto,497800.0,CALLE                   ,MAYOR                                             ,11007807,1,NUM,38.0,  ,10,497800.0,CALLE                   ,MAYOR                                             ,11007807.0,1.0,NUM,38.0,  ,,,,,,,1,01,POPEYE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,MAYOR,38,MAYOR|38,40.41611594207984,-3.7083410389153206
10002061,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1112.0,112,439801.6,4474930.53,1,Puerta Calle,1,Abierto,342950.0,CALLE                   ,GRAN VIA                                          ,11006810,1,NUM,72.0,  ,30,342950.0,CALLE                   ,GRAN VIA                                          ,11006810.0,1.0,NUM,72.0,  ,,,,,,,1,03,PARRILLA DE MARIA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,GRAN VIA,72,GRAN VIA|72,40.42282880674781,-3.7096254976888114
10001300,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1077.0,77,440905.59,4474837.52,1,Puerta Calle,1,Abierto,81800.0,CALLE                   ,AUGUSTO FIGUEROA                                  ,11004619,1,NUM,43.0,  ,10,81800.0,CALLE                   ,AUGUSTO FIGUEROA                                  ,11004619.0,1.0,NUM,43.0,  ,,,,,,,1,01,VALGAME DIOS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,AUGUSTO FIGUEROA,43,AUGUSTO FIGUEROA|43,40.422070069652335,-3.6966038170605975
10001300,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1077.0,77,440905.59,4474837.52,1,Puerta Calle,1,Abierto,81800.0,CALLE                   ,AUGUSTO FIGUEROA                                  ,11004619,1,NUM,43.0,  ,10,81800.0,CALLE                   ,AUGUSTO FIGUEROA                                  ,11004619.0,1.0,NUM,43.0,  ,,,,,,,1,01,VALGAME DIOS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,AUGUSTO FIGUEROA,43,AUGUSTO FIGUEROA|43,40.422070069652335,-3.6966038170605975
10001415,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1081.0,81,440765.59,4474959.53,1,Puerta Calle,1,Abierto,344000.0,CALLE                   ,GRAVINA                                           ,11004684,1,NUM,4.0,  ,60,576200.0,CALLE                   ,PELAYO                                            ,11004685.0,1.0,NUM,31.0,  ,,,,,,,1,07,TABERNA EL BUHO CHUECA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,GRAVINA,4,GRAVINA|4,40.42315923865052,-3.6982653836706483
10002079,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439958.6,4474681.53,1,Puerta Calle,1,Abierto,722400.0,CALLE                   ,SILVA                                             ,11000169,1,NUM,4.0,  ,30,722400.0,CALLE                   ,SILVA                                             ,11000169.0,1.0,NUM,4.0,  ,,,,,,,1,04,CHILA HUNAN CUISINE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SILVA,4,SILVA|4,40.420597045418724,-3.7077513887819586
10002088,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1111.0,111,439736.6,4475073.54,1,Puerta Calle,1,Abierto,454000.0,CALLE                   ,MAESTRO GUERRERO                                  ,11006785,1,NUM,4.0,  ,10,454000.0,CALLE                   ,MAESTRO GUERRERO                                  ,11006785.0,1.0,NUM,4.0,  ,,,,,,,1,B2,SICHUAN KITCHEN,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,MAESTRO GUERRERO,4,MAESTRO GUERRERO|4,40.424112399579485,-3.7104052225848854
10002095,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439826.6,4474794.53,1,Puerta Calle,1,Abierto,377300.0,CALLE                   ,ISABEL LA CATOLICA                                ,11000235,1,NUM,15.0,  ,10,377300.0,CALLE                   ,ISABEL LA CATOLICA                                ,11000235.0,1.0,NUM,15.0,  ,,,,,,,1,DR,RESTAURANTE ASIATICO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ISABEL LA CATOLICA,15,ISABEL LA CATOLICA|15,40.42160546567601,-3.7093179472884197
10002098,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1002.0,2,439712.6,4474907.54,1,Puerta Calle,1,Abierto,240500.0,CALLE                   ,DOCTOR CARRACIDO                                  ,31037234,1,NUM,1.0,  ,30,240500.0,CALLE                   ,DOCTOR CARRACIDO                                  ,31037234.0,1.0,NUM,1.0,  ,,,,,,,1,01,CERVECERIA RESTAURANTE ROYAL,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,DOCTOR CARRACIDO,1,DOCTOR CARRACIDO|1,40.42261525862455,-3.710672383582862
10002104,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439854.6,4474835.53,1,Puerta Calle,1,Abierto,342950.0,CALLE                   ,GRAN VIA                                          ,11000237,1,NUM,59.0,  ,10,342950.0,CALLE                   ,GRAN VIA                                          ,11000237.0,1.0,NUM,59.0,  ,,,,,,,1,05,LA TOSCANA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,GRAN VIA,59,GRAN VIA|59,40.42197683664961,-3.7089917878385834
10001497,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1095.0,95,440524.59,4475025.53,1,Puerta Calle,1,Abierto,176700.0,CALLE                   ,COLON                                             ,11005628,1,NUM,3.0,  ,30,176700.0,CALLE                   ,COLON                                             ,11005628.0,1.0,NUM,3.0,  ,,,,,,,1,03,LA PRENSA BURGUERS AND BEERS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,COLON,3,COLON|3,40.423736605187024,-3.7011123048726042
10001507,1.0,CENTRO              ,106.0,SOL                 ,6.0,1120.0,120,440141.59,4474185.53,1,Puerta Calle,1,Abierto,604200.0,CALLE                   ,POSTAS                                            ,11007550,1,NUM,8.0,  ,10,604200.0,CALLE                   ,POSTAS                                            ,11007550.0,1.0,NUM,8.0,  ,,,,,,,1,01,MUSEO DEL JAMON,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,POSTAS,8,POSTAS|8,40.416142030353974,-3.705547829320263
10002138,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1059.0,59,440786.59,4473564.52,1,Puerta Calle,1,Abierto,695900.0,CALLE                   ,SANTA ISABEL                                      ,11003194,1,NUM,17.0,  ,10,695900.0,CALLE                   ,SANTA ISABEL                                      ,11003194.0,1.0,NUM,17.0,  ,,,,,,,1,03,LA DE ESPRONCEDA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SANTA ISABEL,17,SANTA ISABEL|17,40.41059381075354,-3.697887987055801
10002139,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1008.0,8,439895.59,4474065.53,1,Puerta Calle,1,Abierto,158800.0,CALLE                   ,CAVA DE SAN MIGUEL                                ,11000526,1,NUM,6.0,  ,60,158800.0,CALLE                   ,CAVA DE SAN MIGUEL                                ,11000526.0,1.0,NUM,6.0,  ,,,,,,,1,02,JUANCHI´S BURGUER,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CAVA DE SAN MIGUEL,6,CAVA DE SAN MIGUEL|6,40.41504328494799,-3.7084358699509323
10002156,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1089.0,89,440641.59,4475535.53,1,Puerta Calle,1,Abierto,653500.0,CALLE                   ,SAGASTA                                           ,11005324,1,NUM,14.0,  ,30,653500.0,CALLE                   ,SAGASTA                                           ,11005324.0,1.0,NUM,14.0,  ,,,,,,,1,01,LA MANDUCA DE AZAGRA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SAGASTA,14,SAGASTA|14,40.42833927731849,-3.699780789074456
10002162,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439726.59,4473748.53,1,Puerta Calle,1,Abierto,32600.0,CALLE                   ,ALMENDRO                                          ,11000659,1,NUM,21.0,  ,10,32600.0,CALLE                   ,ALMENDRO                                          ,11000659.0,1.0,NUM,21.0,  ,,,,,,,1,01,MANDRAKE ,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ALMENDRO,21,ALMENDRO|21,40.41217538028688,-3.7103976532349336
10002228,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1084.0,84,441032.59,4475090.52,1,Puerta Calle,1,Abierto,295400.0,CALLE                   ,FERNANDO VI                                       ,11005086,1,NUM,29.0,  ,20,295400.0,CALLE                   ,FERNANDO VI                                       ,11005086.0,1.0,NUM,29.0,  ,,,,,,,1,02,PIZZERIA-TRATTORIA TOTO E PEPPINO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,FERNANDO VI,29,FERNANDO VI|29,40.42435822450081,-3.695130309562857
10002237,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439641.6,4473828.53,1,Puerta Calle,1,Abierto,557650.0,PLAZA                   ,PAJA                                              ,11000698,1,NUM,3.0,  ,10,557650.0,PLAZA                   ,PAJA                                              ,11000698.0,1.0,NUM,3.0,  ,,,,,,,1,IZ,NAIA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,PAJA,3,PAJA|3,40.41288989860638,-3.7114068832921836
10002297,1.0,CENTRO              ,106.0,SOL                 ,6.0,1124.0,124,440156.59,4474286.53,1,Puerta Calle,1,Abierto,68300.0,CALLE                   ,ARENAL                                            ,11007826,1,NUM,6.0,  ,10,68300.0,CALLE                   ,ARENAL                                            ,11007826.0,1.0,NUM,6.0,  ,,,,,,,1,45,TACO BELL,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ARENAL,6,ARENAL|6,40.41705296437732,-3.7053805398977957
10002328,1.0,CENTRO              ,106.0,SOL                 ,6.0,1118.0,118,440439.59,4474410.53,1,Puerta Calle,1,Abierto,6000.0,CALLE                   ,ADUANA                                            ,11007413,1,NUM,5.0,  ,10,6000.0,CALLE                   ,ADUANA                                            ,11007413.0,1.0,NUM,5.0,  ,,,,,,,1,101,PISCO SOUR,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,ADUANA,5,ADUANA|5,40.41819031707343,-3.702056638643746
10002329,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440261.59,4474536.53,1,Puerta Calle,1,Abierto,229900.0,CALLE                   ,CHINCHILLA                                        ,11007323,1,NUM,1.0,  ,10,229900.0,CALLE                   ,CHINCHILLA                                        ,11007323.0,1.0,NUM,1.0,  ,,,,,,,1,01,RIBS STEAK HOUSE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,CHINCHILLA,1,CHINCHILLA|1,40.41931262519471,-3.7041664631638933
10002340,1.0,CENTRO              ,103.0,CORTES              ,3.0,1069.0,69,440452.59,4474065.53,1,Puerta Calle,1,Abierto,38900.0,CALLE                   ,ALVAREZ GATO                                      ,11003784,1,NUM,4.0,  ,10,38900.0,CALLE                   ,ALVAREZ GATO                                      ,11003784.0,1.0,NUM,4.0,  ,,,,,,,1,01,INCLAN BRUTAL BAR,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ALVAREZ GATO,4,ALVAREZ GATO|4,40.41508332354686,-3.7018711175591568
10002356,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1012.0,12,439958.59,4473811.53,1,Puerta Calle,1,Abierto,662300.0,CALLE                   ,SAN BRUNO                                         ,11000747,1,NUM,1.0,  ,20,743600.0,CALLE                   ,TOLEDO                                            ,20004032.0,1.0,NUM,36.0,  ,,,,,,,1,01,BAR SAN BRUNO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SAN BRUNO,1,SAN BRUNO|1,40.41275968137699,-3.707669386143963
10002357,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1058.0,58,441219.58,4473355.52,1,Puerta Calle,1,Abierto,264800.0,PLAZA                   ,EMPERADOR CARLOS V                                ,11003120,1,NUM,9.0,  ,20,264800.0,PLAZA                   ,EMPERADOR CARLOS V                                ,11003120.0,1.0,NUM,9.0,  ,,,,,,,1,DR,100 MONTADITOS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,EMPERADOR CARLOS V,9,EMPERADOR CARLOS V|9,40.40874172194465,-3.6927658244992223
10002357,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1058.0,58,441219.58,4473355.52,1,Puerta Calle,1,Abierto,264800.0,PLAZA                   ,EMPERADOR CARLOS V                                ,11003120,1,NUM,9.0,  ,20,264800.0,PLAZA                   ,EMPERADOR CARLOS V                                ,11003120.0,1.0,NUM,9.0,  ,,,,,,,1,DR,100 MONTADITOS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,EMPERADOR CARLOS V,9,EMPERADOR CARLOS V|9,40.40874172194465,-3.6927658244992223
